Run:,08/09/12 @ 16:01,"MIAMI UNIVERSITY - OXFORD, OHIO ",Page: 1,,,,,,,,,,,,,,,,,,,
Program: SZRGRDT.SQR,Grade Distribution by Campus and by Department,Sections of 10,,,,,,,,,,,,,,,,,,,,
Office of the Registrar,"Second Semester, 2000-01",,,,,,,,,,,,,,,,,,,,,
Oxford Campus,,,,,,,,,,,,,,,,,,,,,,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
ACC Accountancy,,,,,,,,,,,,,,,,,,,,,,
ACC 221   A  Sander Richard A.     Intro To Financial Accounting,N,N,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,3,1,0,2,3,0,7,11,0,5,1,1,2,1,3,0,0,0,0,0,0,2.16
%,7.5,2.5,0,5,7.5,0,17.5,27.5,0,12.5,2.5,2.5,5,2.5,7.5,0,0,0,0,0,0,
ACC 221   B  Sander Richard A.     Intro To Financial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,2,0,6,2,0,7,10,0,3,3,0,3,1,2,0,1,0,0,0,0,2.13
%,0,5,0,15,5,0,17.5,25,0,7.5,7.5,0,7.5,2.5,5,0,2.5,0,0,0,0,
ACC 221   C  Porcano Thomas M.     Intro To Financial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,1,2,0,1,5,0,3,14,1,0,2,0,3,0,3,1,0,0,0,0,0,2.09
%,2.8,5.6,0,2.8,13.9,0,8.3,38.9,2.8,0,5.6,0,8.3,0,8.3,2.8,0,0,0,0,0,
ACC 221   D  Porcano Thomas M.     Intro To Financial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,1,0,5,4,2,5,10,2,0,2,0,1,0,5,0,0,1,0,0,0,2.34
%,0,2.6,0,13.2,10.5,5.3,13.2,26.3,5.3,0,5.3,0,2.6,0,13.2,0,0,2.6,0,0,0,
