Run:,08/20/12 @ 12:45,"MIAMI UNIVERSITY - OXFORD, OHIO ",Page: 1,,,,,,,,,,,,,,,,,,,
Program: SZRGRDT.SQR,Grade Distribution by Campus and by Department,Sections of 10,,,,,,,,,,,,,,,,,,,,
Office of the Registrar,"Summer Session, 2009-10",,,,,,,,,,,,,,,,,,,,,
Voa - West Chester Campus,,,,,,,,,,,,,,,,,,,,,,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
ART Art,,,,,,,,,,,,,,,,,,,,,,
ART 181 VOA  Purdum Jennifer V.     Concepts In Art,Y,N,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,3,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.93
%,27.3,54.5,0,9.1,0,0,0,0,0,0,0,0,0,9.1,0,0,0,0,0,0,0,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
ECO Economics,,,,,,,,,,,,,,,,,,,,,,
ECO 201 VOA  Misirlioglu Selcuk     Principles Of Microeconomics,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,5,4,4,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3.21
%,0,23.8,19,19,19,4.8,0,4.8,4.8,0,4.8,0,0,0,0,0,0,0,0,0,0,
Course Total ECO 201,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,3,11,4,5,4,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,3.44
%,9.4,34.4,12.5,15.6,12.5,3.1,0,3.1,3.1,0,3.1,0,0,3.1,0,0,0,0,0,0,0,
Economics Total,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
UG,0,5,4,4,4,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3.21
%,0,23.8,19,19,19,4.8,0,4.8,4.8,0,4.8,0,0,0,0,0,0,0,0,0,0,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
EDL Educational Leadership,,,,,,,,,,,,,,,,,,,,,,
EDL 607 VNA  Moore Clinton A.     School Law,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,2,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96
%,7.4,85.2,3.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Course Total EDL 607,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,2,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.96
%,7.4,85.2,3.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
EDL 621 VNA  Quantz Richard A.     Foundatns Multiculturlal Educ,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,1,8,8,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53
%,3.7,29.6,29.6,7.4,22.2,3.7,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Course Total EDL 621,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
