Run:,08/20/12 @ 12:45,"MIAMI UNIVERSITY - OXFORD, OHIO ",Page: 1,,,,,,,,,,,,,,,,,,,
Program: SZRGRDT.SQR,Grade Distribution by Campus and by Department,Sections of 10,,,,,,,,,,,,,,,,,,,,
Office of the Registrar,"First Semester, 2011-12",,,,,,,,,,,,,,,,,,,,,
Voa - West Chester Campus,,,,,,,,,,,,,,,,,,,,,,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
ACC Accountancy,,,,,,,,,,,,,,,,,,,,,,
ACC 611 V A  Heitger Dan L.     Accounting for Managers,N,N,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,6,20,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62
%,0,16.2,54.1,27,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
ART Art,,,,,,,,,,,,,,,,,,,,,,
ART 181 V2A  Radcliffe Reid R.     Concepts In Art,Y,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,5,3,6,2,1,3,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,3.26
%,19.2,11.5,23.1,7.7,3.8,11.5,7.7,0,3.8,0,0,0,3.8,7.7,0,0,0,0,0,0,0,
Course Total ART 181,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,5,9,26,12,2,3,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,3.48
%,7.9,14.3,41.3,19,3.2,4.8,3.2,0,1.6,0,0,0,1.6,3.2,0,0,0,0,0,0,0,
Art Total,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
UG,5,3,6,2,1,3,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,3.26
%,19.2,11.5,23.1,7.7,3.8,11.5,7.7,0,3.8,0,0,0,3.8,7.7,0,0,0,0,0,0,0,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
ATH Anthropology,,,,,,,,,,,,,,,,,,,,,,
ATH 175 V A  Gnivecki Perry L.     Peoples Of The World,Y,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,3,5,4,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3.61
%,16.7,27.8,22.2,0,11.1,5.6,5.6,0,0,0,0,0,0,11.1,0,0,0,0,0,0,0,
Course Total ATH 175,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,3,5,4,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3.61
%,16.7,27.8,22.2,0,11.1,5.6,5.6,0,0,0,0,0,0,11.1,0,0,0,0,0,0,0,
Anthropology Total,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
UG,3,5,4,0,2,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3.61
%,16.7,27.8,22.2,0,11.1,5.6,5.6,0,0,0,0,0,0,11.1,0,0,0,0,0,0,0,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
BIS Integrative Studies,,,,,,,,,,,,,,,,,,,,,,
BIS 201 V A  Hieber Michael R.     Intro to Integrative Studies,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,5,2,3,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3.61
%,0,26.3,10.5,15.8,10.5,0,0,0,0,0,0,0,0,36.8,0,0,0,0,0,0,0,
Course Total BIS 201,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,0,5,2,3,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3.61
%,0,26.3,10.5,15.8,10.5,0,0,0,0,0,0,0,0,36.8,0,0,0,0,0,0,0,
Integrative Studies Total,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
UG,0,5,2,3,2,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3.61
%,0,26.3,10.5,15.8,10.5,0,0,0,0,0,0,0,0,36.8,0,0,0,0,0,0,0,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
BOT Botany,,,,,,,,,,,,,,,,,,,,,,
BOT 131 V A  Stone Harry J.     Plants Humanity & Environment,Y,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,2,1,2,1,0,0,0,0,4,0,1,0,3,3,0,0,0,0,0,0,0,2.18
%,11.8,5.9,11.8,5.9,0,0,0,0,23.5,0,5.9,0,17.6,17.6,0,0,0,0,0,0,0,
Course Total BOT 131,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,2,1,2,1,0,0,0,0,4,0,1,0,3,3,0,0,0,0,0,0,0,2.18
%,11.8,5.9,11.8,5.9,0,0,0,0,23.5,0,5.9,0,17.6,17.6,0,0,0,0,0,0,0,
Botany Total,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
UG,2,1,2,1,0,0,0,0,4,0,1,0,3,3,0,0,0,0,0,0,0,2.18
%,11.8,5.9,11.8,5.9,0,0,0,0,23.5,0,5.9,0,17.6,17.6,0,0,0,0,0,0,0,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
BTE Business Technology,,,,,,,,,,,,,,,,,,,,,,
BTE 301 V A  Baim Susan A.     Personal Organization Skills,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,9,3,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3.13
%,50,16.7,0,5.6,5.6,0,0,5.6,0,0,0,0,16.7,0,0,0,0,0,0,0,0,
Course Total BTE 301,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,9,3,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,3.13
%,50,16.7,0,5.6,5.6,0,0,5.6,0,0,0,0,16.7,0,0,0,0,0,0,0,0,
BTE 302 V A  Carroll Dan C.     Financial Info for Managers,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
