Run:,08/20/12 @ 12:45,"MIAMI UNIVERSITY - OXFORD, OHIO ",Page: 1,,,,,,,,,,,,,,,,,,,
Program: SZRGRDT.SQR,Grade Distribution by Campus and by Department,Sections of 10,,,,,,,,,,,,,,,,,,,,
Office of the Registrar,"Summer Session, 2010-11",,,,,,,,,,,,,,,,,,,,,
Voa - West Chester Campus,,,,,,,,,,,,,,,,,,,,,,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
ACC Accountancy,,,,,,,,,,,,,,,,,,,,,,
ACC 221 VUA  Metcalf Christopher C.     Intro To Financial Accounting,N,N,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,1,8,0,1,1,0,0,4,0,0,2,0,0,2,0,0,0,1,0,0,0,3.08
%,5,40,0,5,5,0,0,20,0,0,10,0,0,10,0,0,0,5,0,0,0,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
BIS Integrative Studies,,,,,,,,,,,,,,,,,,,,,,
BIS 201 VVA  Hieber Michael R.     Intro to Integrative Studies,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,2,6,1,3,0,1,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,3.39
%,10.5,31.6,5.3,15.8,0,5.3,5.3,5.3,5.3,0,0,0,0,15.8,0,0,0,0,0,0,0,
Integrative Studies Total,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
UG,2,6,1,3,0,1,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,3.39
%,10.5,31.6,5.3,15.8,0,5.3,5.3,5.3,5.3,0,0,0,0,15.8,0,0,0,0,0,0,0,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
ECO Economics,,,,,,,,,,,,,,,,,,,,,,
ECO 201 VUA  Misirlioglu Selcuk     Intro to Integrative Studies,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,5,2,1,4,2,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,2.89
%,0,25,10,5,20,10,0,20,5,0,0,0,5,0,0,0,0,0,0,0,0,
Course Total ECO 201,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,0,5,2,1,4,2,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,2.89
%,0,25,10,5,20,10,0,20,5,0,0,0,5,0,0,0,0,0,0,0,0,
Economics Total,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
UG,0,5,2,1,4,2,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,2.89
%,0,25,10,5,20,10,0,20,5,0,0,0,5,0,0,0,0,0,0,0,0,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
EDL Educational Leadership,,,,,,,,,,,,,,,,,,,,,,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
EDL 614 VYA  Weatherwax Amanda L.     Family-Comm-School Prtnshps,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
%,41.7,58.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
