Run:,08/09/12 @ 16:00,"MIAMI UNIVERSITY - OXFORD, OHIO ",Page: 1,,,,,,,,,,,,,,,,,,,
Program: SZRGRDT.SQR,Grade Distribution by Campus and by Department,Sections of 10,,,,,,,,,,,,,,,,,,,,
Office of the Registrar,"First Semester, 1999-00",,,,,,,,,,,,,,,,,,,,,
Oxford Campus,,,,,,,,,,,,,,,,,,,,,,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
ACC Accountancy,,,,,,,,,,,,,,,,,,,,,,
ACC 221   A  Abels Patricia B.     Intro To Financial Accounting,N,N,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,4,0,1,12,0,0,12,2,0,1,0,2,1,1,0,0,0,0,0,0,2.46
%,0,11.1,0,2.8,33.3,0,0,33.3,5.6,0,2.8,0,5.6,2.8,2.8,0,0,0,0,0,0,
ACC 221   B  Abels Patricia B.     Intro To Financial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,6,0,1,10,1,1,13,0,0,3,0,0,0,0,0,0,0,0,0,0,2.61
%,0,17.1,0,2.9,28.6,2.9,2.9,37.1,0,0,8.6,0,0,0,0,0,0,0,0,0,0,
ACC 221   C  Gormley Scot P.     Intro To Financial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,3,2,2,5,1,2,4,3,5,0,1,2,4,2,0,0,0,0,0,0,2.29
%,0,8.3,5.6,5.6,13.9,2.8,5.6,11.1,8.3,13.9,0,2.8,5.6,11.1,5.6,0,0,0,0,0,0,
ACC 221   D  Gormley Scot P.     Intro To Financial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,6,3,3,3,3,5,5,1,0,1,1,3,0,3,0,0,0,0,0,0,2.56
%,0,16.2,8.1,8.1,8.1,8.1,13.5,13.5,2.7,0,2.7,2.7,8.1,0,8.1,0,0,0,0,0,0,
ACC 221   F  Tew Katherine A.     Intro To Financial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,7,0,0,9,2,0,11,2,0,3,0,0,0,1,1,0,0,0,0,0,2.54
%,0,19.4,0,0,25,5.6,0,30.6,5.6,0,8.3,0,0,0,2.8,2.8,0,0,0,0,0,
ACC 221   G  Meisel Scott I.     Intro To Financial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,2,0,1,9,0,5,5,0,5,0,0,0,1,3,0,1,0,0,0,0,2.46
%,0,6.3,0,3.1,28.1,0,15.6,15.6,0,15.6,0,0,0,3.1,9.4,0,3.1,0,0,0,0,
ACC 221   H  Meisel Scott I.     Intro To Financial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,2,0,0,8,0,9,6,0,2,3,1,2,1,3,0,0,0,0,0,0,2.15
%,0,5.4,0,0,21.6,0,24.3,16.2,0,5.4,8.1,2.7,5.4,2.7,8.1,0,0,0,0,0,0,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
ACC 221   I  Baker William H.     Intro To Financial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,2,0,0,11,0,0,11,0,0,6,0,1,1,3,0,0,0,0,0,0,2.23
%,0,5.7,0,0,31.4,0,0,31.4,0,0,17.1,0,2.9,2.9,8.6,0,0,0,0,0,0,
ACC 221   J  Baker William H.     Intro To Financial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,4,0,0,13,0,0,15,0,0,4,0,0,0,0,0,0,0,0,0,0,2.47
%,0,11.1,0,0,36.1,0,0,41.7,0,0,11.1,0,0,0,0,0,0,0,0,0,0,
ACC 221   K  Falk Christopher W.     Intro To Financial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,3,3,1,10,1,0,5,2,0,6,2,0,2,1,0,0,0,0,0,0,2.42
%,0,8.3,8.3,2.8,27.8,2.8,0,13.9,5.6,0,16.7,5.6,0,5.6,2.8,0,0,0,0,0,0,
ACC 221   L  Falk Christopher W.     Intro To Financial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,1,6,2,3,4,2,0,8,6,0,3,1,0,0,2,0,0,0,0,0,0,2.57
%,2.6,15.8,5.3,7.9,10.5,5.3,0,21.1,15.8,0,7.9,2.6,0,0,5.3,0,0,0,0,0,0,
ACC 221   M  Cockrell Ronald C.     Intro To Financial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,1,2,6,6,2,6,4,1,6,0,0,0,0,2,0,0,0,0,0,0,2.53
%,0,2.8,5.6,16.7,16.7,5.6,16.7,11.1,2.8,16.7,0,0,0,0,5.6,0,0,0,0,0,0,
ACC 221   N  Cockrell Ronald C.     Intro To Financial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,3,1,10,2,3,6,4,3,1,1,1,1,0,2,0,0,0,0,0,0,2.58
%,0,7.9,2.6,26.3,5.3,7.9,15.8,10.5,7.9,2.6,2.6,2.6,2.6,0,5.3,0,0,0,0,0,0,
ACC 221   O  Young Mark W.     Intro To Financial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
