Run:,08/20/12 @ 12:46,"MIAMI UNIVERSITY - OXFORD, OHIO ",Page: 1,,,,,,,,,,,,,,,,,,,
Program: SZRGRDT.SQR,Grade Distribution by Campus and by Department,Sections of 10,,,,,,,,,,,,,,,,,,,,
Office of the Registrar,"Second Semester, 2011-12",,,,,,,,,,,,,,,,,,,,,
Voa - West Chester Campus,,,,,,,,,,,,,,,,,,,,,,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
BIS Integrative Studies,,,,,,,,,,,,,,,,,,,,,,
BIS 201 V A  Sinha Madhudaya     Intro to Integrative Studies,N,N,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,2,0,1,1,0,0,0,1,2,0,0,0,3,1,0,0,0,0,0,0,0,2.04
%,18.2,0,9.1,9.1,0,0,0,9.1,18.2,0,0,0,27.3,9.1,0,0,0,0,0,0,0,
BIS 401 V A  Neumann Caryn E.     Senior Integrative Seminar,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,10,3,0,1,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,0,3.07
%,50,15,0,5,0,0,5,5,5,0,0,0,15,0,0,0,0,0,0,0,0,
Course Total BIS 401,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,12,3,1,2,0,0,1,2,3,0,0,0,6,1,0,0,0,0,0,0,0,2.72
%,38.7,9.7,3.2,6.5,0,0,3.2,6.5,9.7,0,0,0,19.4,3.2,0,0,0,0,0,0,0,
Integrative Studies Total,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
UG,12,3,1,2,0,0,1,2,3,0,0,0,6,1,0,0,0,0,0,0,0,2.72
%,38.7,9.7,3.2,6.5,0,0,3.2,6.5,9.7,0,0,0,19.4,3.2,0,0,0,0,0,0,0,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
COM Communication,,,,,,,,,,,,,,,,,,,,,,
COM 136 V A  Vogel Sandra     Intro:Interpersnal Communicatn,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,2,1,5,5,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,3.17
%,0,10.5,5.3,26.3,26.3,0,5.3,5.3,0,0,0,0,0,21.1,0,0,0,0,0,0,0,
Course Total COM 136,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,0,2,1,5,5,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,3.17
%,0,10.5,5.3,26.3,26.3,0,5.3,5.3,0,0,0,0,0,21.1,0,0,0,0,0,0,0,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
COM 339 V A  Bradshaw Kent     Intro To Organization Com,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,8,4,5,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52
%,30.8,15.4,19.2,11.5,7.7,3.8,3.8,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,
Course Total COM 339,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,8,4,5,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52
%,30.8,15.4,19.2,11.5,7.7,3.8,3.8,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,
Communication Total,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
UG,8,6,6,8,7,1,2,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3.39
%,17.8,13.3,13.3,17.8,15.6,2.2,4.4,6.7,0,0,0,0,0,8.9,0,0,0,0,0,0,0,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
ECO Economics,,,,,,,,,,,,,,,,,,,,,,
ECO 201 V A  Sompolvorachai Monticha     Principles Of Microeconomics,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,4,1,2,2,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3.19
%,26.7,6.7,13.3,13.3,13.3,6.7,0,6.7,0,0,0,0,6.7,6.7,0,0,0,0,0,0,0,
Course Total ECO 201,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,4,1,2,2,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3.19
%,26.7,6.7,13.3,13.3,13.3,6.7,0,6.7,0,0,0,0,6.7,6.7,0,0,0,0,0,0,0,
Economics Total,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
UG,4,1,2,2,2,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,3.19
%,26.7,6.7,13.3,13.3,13.3,6.7,0,6.7,0,0,0,0,6.7,6.7,0,0,0,0,0,0,0,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
EDL Educational Leadership,,,,,,,,,,,,,,,,,,,,,,
EDL 602 V A  Beard Karen S.     Principalship & Change,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,2,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85
%,15.4,53.8,23.1,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Course Total EDL 602,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,2,7,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.85
%,15.4,53.8,23.1,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
EDL 614 V A  Evans Michael P.     Family-Comm-School Prtnshps,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
%,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Course Total EDL 614,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
%,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
EDL 621 V A  Carlson Dennis L.     Foundatns Multiculturlal Educ,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
%,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Course Total EDL 621,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
