Run:,08/09/12 @ 16:02,"MIAMI UNIVERSITY - OXFORD, OHIO ",Page: 1,,,,,,,,,,,,,,,,,,,
Program: SZRGRDT.SQR,Grade Distribution by Campus and by Department,Sections of 10,,,,,,,,,,,,,,,,,,,,
Office of the Registrar,"Second Semester, 2002-03",,,,,,,,,,,,,,,,,,,,,
Oxford Campus,,,,,,,,,,,,,,,,,,,,,,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
ACC Accountancy,,,,,,,,,,,,,,,,,,,,,,
ACC 221   A  Ames Roger D.     Intro To Financial Accounting,N,N,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,4,0,0,16,0,0,8,0,0,5,0,0,0,0,1,0,0,0,0,0,2.5
%,0,11.8,0,0,47.1,0,0,23.5,0,0,14.7,0,0,0,0,2.9,0,0,0,0,0,
ACC 221   B  Wiegand Daniel G.     Intro To Financial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,3,6,1,2,6,2,5,5,2,0,2,0,0,0,2,0,0,0,0,0,0,2.84
%,8.3,16.7,2.8,5.6,16.7,5.6,13.9,13.9,5.6,0,5.6,0,0,0,5.6,0,0,0,0,0,0,
ACC 221   C  Bagranoff Nancy A.     Intro To Financial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,1,2,1,8,1,3,7,3,0,1,0,4,2,3,0,0,0,0,0,0,2.21
%,0,2.8,5.6,2.8,22.2,2.8,8.3,19.4,8.3,0,2.8,0,11.1,5.6,8.3,0,0,0,0,0,0,
ACC 221   D  Bagranoff Nancy A.     Intro To Financial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,3,1,2,8,0,4,6,2,1,5,0,0,2,0,2,0,0,0,0,0,2.27
%,0,8.3,2.8,5.6,22.2,0,11.1,16.7,5.6,2.8,13.9,0,0,5.6,0,5.6,0,0,0,0,0,
ACC 221   E  Hock Clayton A.     Intro To Financial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,6,2,4,10,1,2,4,0,1,1,0,0,0,2,1,0,0,0,0,0,2.88
%,0,17.6,5.9,11.8,29.4,2.9,5.9,11.8,0,2.9,2.9,0,0,0,5.9,2.9,0,0,0,0,0,
ACC 221   F  Hock Clayton A.     Intro To Financial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,0,1,1,8,5,2,6,2,2,6,0,0,1,3,0,0,0,0,0,0,2.22
%,0,0,2.7,2.7,21.6,13.5,5.4,16.2,5.4,5.4,16.2,0,0,2.7,8.1,0,0,0,0,0,0,
Course Total ACC 221,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,3,20,7,10,56,9,16,36,9,4,20,0,4,5,10,4,0,0,0,0,0,2.49
%,1.4,9.4,3.3,4.7,26.3,4.2,7.5,16.9,4.2,1.9,9.4,0,1.9,2.3,4.7,1.9,0,0,0,0,0,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
ACC 222   A  Dick Charles T.     Intro To Managerial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,1,2,0,5,5,7,6,3,1,3,1,0,1,0,0,0,0,0,0,0,2.3
%,0,2.9,5.7,0,14.3,14.3,20,17.1,8.6,2.9,8.6,2.9,0,2.9,0,0,0,0,0,0,0,
ACC 222   B  Dick Charles T.     Intro To Managerial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,1,1,1,5,5,5,5,2,2,4,4,0,0,0,0,0,0,0,0,0,0,2.42
%,2.9,2.9,2.9,14.3,14.3,14.3,14.3,5.7,5.7,11.4,11.4,0,0,0,0,0,0,0,0,0,0,
ACC 222   C  Bell Mark C.     Intro To Managerial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,0,0,0,7,0,1,17,0,0,4,1,0,1,5,0,0,0,0,0,0,2.07
%,0,0,0,0,19.4,0,2.8,47.2,0,0,11.1,2.8,0,2.8,13.9,0,0,0,0,0,0,
ACC 222   D  Bell Mark C.     Intro To Managerial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,5,1,4,14,0,1,10,0,0,0,0,0,1,0,0,0,0,0,0,0,2.89
%,0,13.9,2.8,11.1,38.9,0,2.8,27.8,0,0,0,0,0,2.8,0,0,0,0,0,0,0,
ACC 222   E  Vorholt Jeffrey J.     Intro To Managerial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,3,8,0,21,10,8,8,2,2,3,0,0,1,0,0,0,0,0,0,0,2.69
%,0,4.5,12.1,0,31.8,15.2,12.1,12.1,3,3,4.5,0,0,1.5,0,0,0,0,0,0,0,
ACC 222   F  Dreisbach David W.     Intro To Managerial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,2,4,2,9,1,2,5,1,3,2,1,2,0,0,0,0,0,0,0,0,2.41
%,0,5.9,11.8,5.9,26.5,2.9,5.9,14.7,2.9,8.8,5.9,2.9,5.9,0,0,0,0,0,0,0,0,
ACC 222   G  Dreisbach David W.     Intro To Managerial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,4,2,1,5,4,4,5,0,3,1,2,1,1,3,0,0,0,0,0,0,2.44
%,0,11.1,5.6,2.8,13.9,11.1,11.1,13.9,0,8.3,2.8,5.6,2.8,2.8,8.3,0,0,0,0,0,0,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
ACC 222   H  Vorholt Jeffrey J.     Intro To Managerial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,1,8,3,3,18,6,5,11,1,3,1,2,0,1,2,0,0,0,0,0,0,2.72
%,1.5,12.3,4.6,4.6,27.7,9.2,7.7,16.9,1.5,4.6,1.5,3.1,0,1.5,3.1,0,0,0,0,0,0,
ACC 222   I  Vorholt Jeffrey J.     Intro To Managerial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,1,5,9,4,14,4,3,14,4,6,0,0,0,0,1,0,0,0,0,0,0,2.7
%,1.5,7.7,13.8,6.2,21.5,6.2,4.6,21.5,6.2,9.2,0,0,0,0,1.5,0,0,0,0,0,0,
ACC 222   J  Bell Mark C.     Intro To Managerial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,2,2,1,13,1,0,10,0,1,3,0,0,0,3,0,0,0,0,0,0,2.57
%,0,5.6,5.6,2.8,36.1,2.8,0,27.8,0,2.8,8.3,0,0,0,8.3,0,0,0,0,0,0,
ACC 222   K  Bell Mark C.     Intro To Managerial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,0,0,1,9,2,3,10,2,0,5,0,0,1,3,0,0,0,0,0,0,2.22
%,0,0,0,2.8,25,5.6,8.3,27.8,5.6,0,13.9,0,0,2.8,8.3,0,0,0,0,0,0,
ACC 222   L  Dick Charles T.     Intro To Managerial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,1,2,2,3,4,3,3,2,7,3,4,0,0,0,1,0,0,0,0,0,0,2.36
%,2.9,5.7,5.7,8.6,11.4,8.6,8.6,5.7,20,8.6,11.4,0,0,0,2.9,0,0,0,0,0,0,
ACC 222   M  Dick Charles T.     Intro To Managerial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
