Run:,08/09/12 @ 16:00,"MIAMI UNIVERSITY - OXFORD, OHIO ",Page: 1,,,,,,,,,,,,,,,,,,,
Program: SZRGRDT.SQR,Grade Distribution by Campus and by Department,Sections of 10,,,,,,,,,,,,,,,,,,,,
Office of the Registrar,"Summer Session, 1999-00",,,,,,,,,,,,,,,,,,,,,
Oxford Campus,,,,,,,,,,,,,,,,,,,,,,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
ACC Accountancy,,,,,,,,,,,,,,,,,,,,,,
ACC 221  MA  Rubin Marc A.     Intro To Financial Accounting,N,N,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,2,0,1,12,3,5,4,3,0,1,0,1,1,0,0,0,0,0,0,0,2.53
%,0,6.1,0,3,36.4,9.1,15.2,12.1,9.1,0,3,0,3,3,0,0,0,0,0,0,0,
ACC 222  MA  Arlinghaus Barry P.     Intro To Managerial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,6,2,8,8,1,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,2.95
%,0,15.8,5.3,21.1,21.1,2.6,15.8,15.8,2.6,0,0,0,0,0,0,0,0,0,0,0,0,
ACC 222  OA  Chandra Gyan     Intro To Managerial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,1,2,1,1,11,0,0,8,0,0,1,0,0,0,1,2,0,0,0,0,0,2.56
%,3.6,7.1,3.6,3.6,39.3,0,0,28.6,0,0,3.6,0,0,0,3.6,7.1,0,0,0,0,0,
Course Total ACC 222,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,1,10,3,10,31,4,11,18,4,0,2,0,1,1,1,2,0,0,0,0,0,2.7
%,1,10.1,3,10.1,31.3,4,11.1,18.2,4,0,2,0,1,1,1,2,0,0,0,0,0,
ACC 225  MA  Cashell James D.     The Accounting Process,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,2,2,0,0,1,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2.88
%,16.7,16.7,0,0,8.3,33.3,0,8.3,8.3,0,8.3,0,0,0,0,0,0,0,0,0,0,
Course Total ACC 225,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,2,2,0,0,1,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2.88
%,16.7,16.7,0,0,8.3,33.3,0,8.3,8.3,0,8.3,0,0,0,0,0,0,0,0,0,0,
ACC 321  MA  Rubin Marc A.     Intermed Financial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,3,1,0,4,1,0,4,1,0,1,0,0,3,2,0,0,0,0,0,0,2.74
%,0,15,5,0,20,5,0,20,5,0,5,0,0,15,10,0,0,0,0,0,0,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
Course Total ACC 321,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,0,3,1,0,4,1,0,4,1,0,1,0,0,3,2,0,0,0,0,0,0,2.74
%,0,15,5,0,20,5,0,20,5,0,5,0,0,15,10,0,0,0,0,0,0,
ACC 330  MA  Rubin Marc A.     Professional Practice,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
Course Total ACC 330,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
ACC 333  MA  Arlinghaus Barry P.     Managerial Cost Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,7,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51
%,0,36.8,10.5,26.3,21.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Course Total ACC 333,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,0,7,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51
%,0,36.8,10.5,26.3,21.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
ACC 399T  MA  Porcano Thomas M.     Business in Europe Program,N,N,QT,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,2,1,4,21,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93
%,0,5.1,2.6,10.3,53.8,12.8,7.7,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,
ACC 399T  MB  Porcano Thomas M.     Business in Europe Program,N,N,QU,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,5,1,8,18,1,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3.13
%,0,12.8,2.6,20.5,46.2,2.6,7.7,2.6,0,0,0,0,0,0,0,0,0,5.1,0,0,0,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
Course Total ACC 399T,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,0,7,2,12,39,6,6,4,0,0,0,0,0,0,0,0,0,2,0,0,0,3.03
%,0,9,2.6,15.4,50,7.7,7.7,5.1,0,0,0,0,0,0,0,0,0,2.6,0,0,0,
ACC 422  OA  Cumming John     Financial Accounting Research,N,N,A4,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,1,2,5,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.06
%,0,6.7,13.3,33.3,13.3,13.3,6.7,0,0,6.7,0,0,0,0,6.7,0,0,0,0,0,0,
Course Total ACC 422,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,0,1,2,5,2,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3.06
%,0,6.7,13.3,33.3,13.3,13.3,6.7,0,0,6.7,0,0,0,0,6.7,0,0,0,0,0,0,
ACC 443  MA  Falk Christopher W.     Federal Income Tax Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,2,2,1,1,3,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86
%,11.1,11.1,5.6,5.6,16.7,11.1,0,38.9,0,0,0,0,0,0,0,0,0,0,0,0,0,
