Run:,08/09/12 @ 16:02,"MIAMI UNIVERSITY - OXFORD, OHIO ",Page: 1,,,,,,,,,,,,,,,,,,,
Program: SZRGRDT.SQR,Grade Distribution by Campus and by Department,Sections of 10,,,,,,,,,,,,,,,,,,,,
Office of the Registrar,"Summer Session, 2002-03",,,,,,,,,,,,,,,,,,,,,
Oxford Campus,,,,,,,,,,,,,,,,,,,,,,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
ACC Accountancy,,,,,,,,,,,,,,,,,,,,,,
ACC 221  MA  Cottell Philip G.     Intro To Financial Accounting,N,N,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,1,5,0,1,10,0,0,5,0,0,0,0,0,2,3,1,0,0,0,0,0,2.93
%,3.6,17.9,0,3.6,35.7,0,0,17.9,0,0,0,0,0,7.1,10.7,3.6,0,0,0,0,0,
ACC 222  MA  Rubin Marc A.     Intro To Managerial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,4,2,0,6,1,2,8,2,0,1,0,0,0,2,1,0,0,0,0,0,2.56
%,0,13.8,6.9,0,20.7,3.4,6.9,27.6,6.9,0,3.4,0,0,0,6.9,3.4,0,0,0,0,0,
ACC 222  OA  Dick Charles T.     Intro To Managerial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,2,1,0,2,1,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2.77
%,15.4,7.7,0,15.4,7.7,7.7,7.7,23.1,15.4,0,0,0,0,0,0,0,0,0,0,0,0,
Course Total ACC 222,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,3,10,2,3,17,2,3,16,4,0,1,0,0,2,5,2,0,0,0,0,0,2.74
%,4.3,14.3,2.9,4.3,24.3,2.9,4.3,22.9,5.7,0,1.4,0,0,2.9,7.1,2.9,0,0,0,0,0,
ACC 225  MA  Metcalf Christopher C.     The Accounting Process,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
Course Total ACC 225,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0
%,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,
ACC 321  MA  Cumming John     Intermed Financial Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,2,4,0,11,2,2,1,1,0,0,0,0,2,3,0,0,0,0,0,0,3.02
%,0,7.1,14.3,0,39.3,7.1,7.1,3.6,3.6,0,0,0,0,7.1,10.7,0,0,0,0,0,0,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
Course Total ACC 321,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,0,2,4,0,11,2,2,1,1,0,0,0,0,2,3,0,0,0,0,0,0,3.02
%,0,7.1,14.3,0,39.3,7.1,7.1,3.6,3.6,0,0,0,0,7.1,10.7,0,0,0,0,0,0,
ACC 333  MA  Gedeon Anna H.     Managerial Cost Accounting,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,12,2,9,7,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,3.23
%,0,32.4,5.4,24.3,18.9,5.4,2.7,5.4,2.7,0,0,0,0,0,0,2.7,0,0,0,0,0,
Course Total ACC 333,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,0,12,2,9,7,2,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,3.23
%,0,32.4,5.4,24.3,18.9,5.4,2.7,5.4,2.7,0,0,0,0,0,0,2.7,0,0,0,0,0,
ACC 361  MA  Dick Charles T.     Modeling Bus Proc in AIS,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,3,2,3,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.18
%,0,21.4,14.3,21.4,0,14.3,14.3,7.1,0,0,0,0,0,7.1,0,0,0,0,0,0,0,
Course Total ACC 361,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,0,3,2,3,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.18
