Run:,08/20/12 @ 12:44,"MIAMI UNIVERSITY - OXFORD, OHIO ",Page: 1,,,,,,,,,,,,,,,,,,,
Program: SZRGRDT.SQR,Grade Distribution by Campus and by Department,Sections of 10,,,,,,,,,,,,,,,,,,,,
Office of the Registrar,"Summer Session, 2008-09",,,,,,,,,,,,,,,,,,,,,
Voa - West Chester Campus,,,,,,,,,,,,,,,,,,,,,,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
COM Communication,,,,,,,,,,,,,,,,,,,,,,
COM 135 VMA  McKittrick Christe L.     Intro: Publ Express & Crit Inq,Y,N,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,8,8,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3.71
%,0,36.4,36.4,9.1,9.1,0,0,0,0,0,0,0,0,9.1,0,0,0,0,0,0,0,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
EDL Educational Leadership,,,,,,,,,,,,,,,,,,,,,,
EDL 621 VNA  Quantz Richard A.     Foundatns Multiculturlal Educ,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,14,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.72
%,0,56,16,16,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Course Total EDL 621,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,0,22,12,6,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3.72
%,0,46.8,25.5,12.8,10.6,0,0,0,0,0,0,0,0,4.3,0,0,0,0,0,0,0,
EDL 630 VNA  Lloyd Sally A.     Applied Studies In Educ Admntn,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98
%,0,92.9,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
EDL 630 VNB  Bueschel Margaret Ellen V.     Applied Studies In Educ Admntn,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
%,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Course Total EDL 630,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99
%,0,96.4,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Miami Plan,Honors,Cross Listing,,,,,,,,,,,,,,,,,,,,
EDL 639 VNA  Haerr Catherine A.     Curriculum Theory&Progrm Devlp,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,2,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97
%,10,85,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Course Total EDL 639,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,2,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.97
%,10,85,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
EDL 647 VNA  Baszile Denise M.     Curriculum & Cultural Studies,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
%,0,94.4,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,
Course Total EDL 647,,,,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
,0,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
%,0,94.4,0,0,0,0,0,0,0,0,0,0,0,5.6,0,0,0,0,0,0,0,
EDL 721 VMA  Mecoli Kathleen     Pupil Personnel Services,N,N, ,,,,,,,,,,,,,,,,,,,
A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,W,WP,WF,I,X,Y,P,S,Avg GPA,
 ,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
%,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Course Total EDL 721,,,,,,,,,,,,,,,,,,,,,,
